DESTINATION,COMMERCIAL FLAG,CITY,REGION,COUNTRY,FLIGH DIRECTION,FLIGHT TYPE,DATE,DATE YEAR,DATE HALF YEAR,DATE YEAR QUARTER,DATE YEAR MONTH,NBR OF PASSENGERS,CARGO WEIGHT,NBR OF FLIGHTS,SEAT CAPACITY
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,3/1/2011,2011,2011H1,2011Q1,201103,990,"7,787",13,"1,702"
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,1/1/2009,2009,2009H1,2009Q1,200901,420,0,8,770
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,3/1/2009,2009,2009H1,2009Q1,200903,277,0,9,753
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,4/1/2009,2009,2009H1,2009Q2,200904,512,0,8,730
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,8/1/2011,2011,2011H2,2011Q3,201108,986,"15,298",17,"1,997"
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,6/1/2011,2011,2011H1,2011Q2,201106,"1,003","16,515",15,"2,215"
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,3/1/2011,2011,2011H1,2011Q1,201103,954,"8,190",13,"1,702"
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,2/1/2011,2011,2011H1,2011Q1,201102,662,"4,251",9,"1,088"
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,4/1/2009,2009,2009H1,2009Q2,200904,522,0,8,730
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,1/1/2010,2010,2010H1,2010Q1,201001,314,0,7,858
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,1/1/2012,2012,2012H1,2012Q1,201201,"1,088","1,781",11,"1,247"
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,7/1/2011,2011,2011H2,2011Q3,201107,"1,379","9,600",17,"2,245"
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,8/1/2007,2007,2007H2,2007Q3,200708,83,0,8,100
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,5/1/2008,2008,2008H1,2008Q2,200805,93,0,9,900
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,9/1/2008,2008,2008H2,2008Q3,200809,418,0,8,770
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,5/1/2009,2009,2009H1,2009Q2,200905,551,0,10,910
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,10/1/2010,2010,2010H2,2010Q4,201010,"1,008",0,12,"1,498"
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,8/1/2010,2010,2010H2,2010Q3,201008,"1,371",0,12,"1,629"
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Non Scheduled,11/1/2007,2007,2007H2,2007Q4,200711,0,0,1,0
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,10/1/2011,2011,2011H2,2011Q4,201110,"1,180","15,433",15,"1,943"
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,7/1/2011,2011,2011H2,2011Q3,201107,"1,859","15,245",18,"2,378"
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,8/1/2007,2007,2007H2,2007Q3,200708,548,0,8,548
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,3/1/2008,2008,2008H1,2008Q1,200803,545,0,10,953
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,5/1/2008,2008,2008H1,2008Q2,200805,719,0,9,900
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,12/1/2007,2007,2007H2,2007Q4,200712,559,0,9,559
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,8/1/2008,2008,2008H2,2008Q3,200808,608,0,10,"1,000"
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,12/1/2010,2010,2010H2,2010Q4,201012,683,0,10,"1,209"
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,7/1/2010,2010,2010H2,2010Q3,201007,"1,468",0,14,"1,669"
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,1/1/2011,2011,2011H1,2011Q1,201101,654,"2,768",8,920
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,11/1/2007,2007,2007H2,2007Q4,200711,0,0,9,900
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,9/1/2007,2007,2007H2,2007Q3,200709,138,0,9,450
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,2/1/2008,2008,2008H1,2008Q1,200802,1,0,9,900
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,3/1/2008,2008,2008H1,2008Q1,200803,103,0,10,830
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,7/1/2008,2008,2008H2,2008Q3,200807,472,0,8,772
Amman/Marka,Commercial,Amman,,Jordan,Outgoing,Non Scheduled,10/1/2008,2008,2008H2,2008Q4,200810,0,0,1,211
Amman/Marka,Commercial,Amman,,Jordan,Incoming,Non Scheduled,11/1/2011,2011,2011H2,2011Q4,201111,104,0,1,121
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,2/1/2012,2012,2012H1,2012Q1,201202,139,"1,793",1,168
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,11/1/2011,2011,2011H2,2011Q4,201111,939,"11,592",13,"1,678"
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,1/1/2011,2011,2011H1,2011Q1,201101,460,"2,407",8,920
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,10/1/2007,2007,2007H2,2007Q4,200710,722,0,9,"1,710"
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,1/1/2008,2008,2008H1,2008Q1,200801,294,0,8,800
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,9/1/2008,2008,2008H2,2008Q3,200809,357,0,8,770
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,7/1/2008,2008,2008H2,2008Q3,200807,569,0,8,772
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,10/1/2008,2008,2008H2,2008Q4,200810,701,0,12,"1,350"
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,6/1/2009,2009,2009H1,2009Q2,200906,758,0,9,981
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,8/1/2010,2010,2010H2,2010Q3,201008,780,0,13,"1,750"
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,11/1/2011,2011,2011H2,2011Q4,201111,"1,124","4,948",12,"1,557"
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,12/1/2011,2011,2011H2,2011Q4,201112,947,"3,726",13,"1,549"
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,5/1/2011,2011,2011H1,2011Q2,201105,601,"5,076",9,"1,053"
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,4/1/2008,2008,2008H1,2008Q2,200804,156,0,8,800
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,10/1/2008,2008,2008H2,2008Q4,200810,811,0,11,"1,250"
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,2/1/2009,2009,2009H1,2009Q1,200902,215,0,8,675
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,4/1/2010,2010,2010H1,2010Q2,201004,648,0,7,"1,035"
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,1/1/2012,2012,2012H1,2012Q1,201201,838,"5,341",11,"1,247"
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,4/1/2011,2011,2011H1,2011Q2,201104,871,"6,381",13,"1,465"
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,7/1/2007,2007,2007H2,2007Q3,200707,137,0,2,137
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,2/1/2009,2009,2009H1,2009Q1,200902,184,0,8,675
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,3/1/2009,2009,2009H1,2009Q1,200903,293,0,9,753
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,11/1/2009,2009,2009H2,2009Q4,200911,323,0,5,644
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,10/1/2010,2010,2010H2,2010Q4,201010,983,0,12,"1,557"
Amman/Queen Alia,Commercial,Amman,,Jordan,Outgoing,Scheduled,3/1/2010,2010,2010H1,2010Q1,201003,571,0,9,"1,135"
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,10/1/2011,2011,2011H2,2011Q4,201110,"1,142","3,173",16,"2,111"
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,4/1/2011,2011,2011H1,2011Q2,201104,824,"3,957",13,"1,465"
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,2/1/2011,2011,2011H1,2011Q1,201102,627,"2,473",9,"1,088"
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,6/1/2008,2008,2008H1,2008Q2,200806,409,0,9,900
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,8/1/2009,2009,2009H2,2009Q3,200908,892,0,9,"1,016"
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,9/1/2009,2009,2009H2,2009Q3,200909,695,0,9,"1,076"
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,11/1/2009,2009,2009H2,2009Q4,200911,425,0,5,644
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,10/1/2009,2009,2009H2,2009Q4,200910,881,0,9,"1,155"
Amman/Queen Alia,Commercial,Amman,,Jordan,Incoming,Scheduled,6/1/2010,2010,2010H1,2010Q2,201006,730,0,12,"1,356"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Non Scheduled,4/1/2011,2011,2011H1,2011Q2,201104,84,0,1,131
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Non Scheduled,3/1/2007,2007,2007H1,2007Q1,200703,245,0,2,241
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Non Scheduled,6/1/2010,2010,2010H1,2010Q2,201006,0,0,1,145
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Non Scheduled,3/1/2007,2007,2007H1,2007Q1,200703,0,0,2,386
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,10/1/2011,2011,2011H2,2011Q4,201110,"20,687","29,966",155,"25,303"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,4/1/2007,2007,2007H1,2007Q2,200704,"17,270","137,322",200,"23,586"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,11/1/2009,2009,2009H2,2009Q4,200911,"11,687",0,120,"15,366"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,6/1/2010,2010,2010H1,2010Q2,201006,"13,140",0,120,"15,877"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,4/1/2010,2010,2010H1,2010Q2,201004,"9,204",0,102,"13,898"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,10/1/2008,2008,2008H2,2008Q4,200810,"13,375","115,333",162,"20,107"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,10/1/2009,2009,2009H2,2009Q4,200910,"13,879",0,150,"19,302"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,6/1/2010,2010,2010H1,2010Q2,201006,"11,674",0,119,"15,756"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Non Scheduled,5/1/2011,2011,2011H1,2011Q2,201105,0,0,1,184
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Non Scheduled,1/1/2008,2008,2008H1,2008Q1,200801,141,0,1,180
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Non Scheduled,12/1/2009,2009,2009H2,2009Q4,200912,0,0,1,121
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,4/1/2012,2012,2012H1,2012Q2,201204,"15,538","15,948",105,"19,908"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,3/1/2012,2012,2012H1,2012Q1,201203,"13,767","17,517",93,"15,957"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,1/1/2011,2011,2011H1,2011Q1,201101,"12,975","13,887",149,"20,057"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,7/1/2011,2011,2011H2,2011Q3,201107,"17,038","26,517",148,"23,325"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,4/1/2008,2008,2008H1,2008Q2,200804,"11,934","129,274",153,"20,836"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,4/1/2009,2009,2009H1,2009Q2,200904,"10,510","111,276",148,"17,220"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,10/1/2009,2009,2009H2,2009Q4,200910,"15,581",0,147,"19,302"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,12/1/2009,2009,2009H2,2009Q4,200912,"10,245",0,115,"14,179"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,10/1/2010,2010,2010H2,2010Q4,201010,"14,472",0,124,"16,704"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,4/1/2012,2012,2012H1,2012Q2,201204,"14,744","13,121",105,"19,908"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,10/1/2011,2011,2011H2,2011Q4,201110,"18,871","37,019",155,"25,303"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,5/1/2011,2011,2011H1,2011Q2,201105,"18,985","30,759",155,"26,066"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,1/1/2007,2007,2007H1,2007Q1,200701,"9,711","76,510",183,"18,364"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,3/1/2008,2008,2008H1,2008Q1,200803,"11,346","143,524",157,"16,563"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,1/1/2008,2008,2008H1,2008Q1,200801,"8,027","97,020",159,"18,751"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,11/1/2008,2008,2008H2,2008Q4,200811,"11,211","138,978",160,"17,446"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,12/1/2008,2008,2008H2,2008Q4,200812,"10,348","53,537",140,"15,150"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,8/1/2008,2008,2008H2,2008Q3,200808,"12,127","131,576",164,"18,249"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Non Scheduled,8/1/2009,2009,2009H2,2009Q3,200908,158,0,2,180
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Non Scheduled,2/1/2011,2011,2011H1,2011Q1,201102,0,0,1,0
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Non Scheduled,6/1/2007,2007,2007H1,2007Q2,200706,0,0,1,168
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Non Scheduled,12/1/2007,2007,2007H2,2007Q4,200712,82,0,2,334
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Non Scheduled,5/1/2008,2008,2008H1,2008Q2,200805,3,0,2,162
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,5/1/2012,2012,2012H1,2012Q2,201205,"16,800","12,281",110,"25,011"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,12/1/2011,2011,2011H2,2011Q4,201112,"13,349","30,011",136,"21,708"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,2/1/2011,2011,2011H1,2011Q1,201102,"11,567","19,809",137,"18,109"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,5/1/2007,2007,2007H1,2007Q2,200705,"18,206","129,092",209,"26,107"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,10/1/2007,2007,2007H2,2007Q4,200710,"19,416","140,999",190,"25,549"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,3/1/2008,2008,2008H1,2008Q1,200803,"11,026","125,127",158,"16,669"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,7/1/2008,2008,2008H2,2008Q3,200807,"11,457","99,790",159,"19,175"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,6/1/2008,2008,2008H1,2008Q2,200806,"12,607","154,511",155,"20,352"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,9/1/2008,2008,2008H2,2008Q3,200809,"15,156","115,508",154,"20,115"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,3/1/2009,2009,2009H1,2009Q1,200903,"8,763","132,415",150,"16,794"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,8/1/2009,2009,2009H2,2009Q3,200908,"15,245",0,132,"16,186"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,9/1/2010,2010,2010H2,2010Q3,201009,"13,806",0,119,"16,041"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,8/1/2007,2007,2007H2,2007Q3,200708,"15,511","103,372",186,"21,538"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,3/1/2009,2009,2009H1,2009Q1,200903,"9,000","103,630",154,"16,794"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,4/1/2009,2009,2009H1,2009Q2,200904,"10,764","100,439",149,"17,220"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,6/1/2009,2009,2009H1,2009Q2,200906,"11,526","94,151",153,"17,150"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,5/1/2010,2010,2010H1,2010Q2,201005,"12,732",0,123,"16,321"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Non Scheduled,10/1/2011,2011,2011H2,2011Q4,201110,180,0,1,189
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Non Scheduled,5/1/2011,2011,2011H1,2011Q2,201105,0,0,1,180
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Non Scheduled,3/1/2008,2008,2008H1,2008Q1,200803,0,0,1,112
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,2/1/2012,2012,2012H1,2012Q1,201202,"11,093","12,752",85,"16,076"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,5/1/2011,2011,2011H1,2011Q2,201105,"19,230","18,219",155,"26,125"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,5/1/2008,2008,2008H1,2008Q2,200805,"14,810","99,991",159,"22,988"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,2/1/2008,2008,2008H1,2008Q1,200802,"8,584","125,338",146,"15,087"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,12/1/2008,2008,2008H2,2008Q4,200812,"8,861","75,186",138,"15,150"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,8/1/2008,2008,2008H2,2008Q3,200808,"14,841","101,915",160,"18,249"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,6/1/2009,2009,2009H1,2009Q2,200906,"11,973","113,798",150,"17,150"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,7/1/2009,2009,2009H2,2009Q3,200907,"11,913","108,020",138,"15,889"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,7/1/2010,2010,2010H2,2010Q3,201007,"12,146",0,123,"15,367"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,1/1/2010,2010,2010H1,2010Q1,201001,"10,349",0,114,"14,091"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,4/1/2007,2007,2007H1,2007Q2,200704,"17,156","98,702",198,"23,446"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,12/1/2007,2007,2007H2,2007Q4,200712,"11,296","115,744",154,"17,847"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,7/1/2007,2007,2007H2,2007Q3,200707,"16,515","97,382",186,"20,018"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,11/1/2010,2010,2010H2,2010Q4,201011,"15,203",0,149,"20,127"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,8/1/2009,2009,2009H2,2009Q3,200908,"12,656",0,137,"16,186"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,9/1/2009,2009,2009H2,2009Q3,200909,"14,716",0,152,"18,742"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,12/1/2010,2010,2010H2,2010Q4,201012,"14,054",0,139,"18,496"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,3/1/2010,2010,2010H1,2010Q1,201003,"10,402",0,123,"15,884"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Non Scheduled,7/1/2010,2010,2010H2,2010Q3,201007,0,"5,172",1,0
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Non Scheduled,8/1/2009,2009,2009H2,2009Q3,200908,0,0,1,180
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Non Scheduled,9/1/2009,2009,2009H2,2009Q3,200909,0,0,1,184
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,6/1/2011,2011,2011H1,2011Q2,201106,"18,054","27,968",147,"23,741"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,3/1/2011,2011,2011H1,2011Q1,201103,"15,764","20,659",155,"20,773"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,3/1/2007,2007,2007H1,2007Q1,200703,"16,364","111,372",205,"23,100"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,9/1/2007,2007,2007H2,2007Q3,200709,"19,181","176,476",184,"24,795"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,2/1/2010,2010,2010H1,2010Q1,201002,"8,210",0,97,"11,963"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,2/1/2012,2012,2012H1,2012Q1,201202,"12,076","7,138",85,"16,126"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,11/1/2011,2011,2011H2,2011Q4,201111,"16,226","45,057",146,"23,860"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,8/1/2011,2011,2011H2,2011Q3,201108,"18,031","42,224",148,"23,902"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,3/1/2011,2011,2011H1,2011Q1,201103,"16,279","27,227",155,"20,779"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,10/1/2007,2007,2007H2,2007Q4,200710,"17,031","99,127",190,"25,497"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,9/1/2007,2007,2007H2,2007Q3,200709,"18,845","131,361",185,"24,944"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,2/1/2008,2008,2008H1,2008Q1,200802,"9,017","104,454",146,"15,087"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,6/1/2008,2008,2008H1,2008Q2,200806,"12,739","87,171",158,"20,352"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,10/1/2010,2010,2010H2,2010Q4,201010,"12,912",0,125,"16,843"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,4/1/2010,2010,2010H1,2010Q2,201004,"9,437",0,102,"13,898"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Non Scheduled,10/1/2011,2011,2011H2,2011Q4,201110,181,0,1,189
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Non Scheduled,1/1/2012,2012,2012H1,2012Q1,201201,177,781,1,184
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Non Scheduled,3/1/2011,2011,2011H1,2011Q1,201103,195,0,2,216
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Non Scheduled,9/1/2009,2009,2009H2,2009Q3,200909,0,0,1,0
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Non Scheduled,3/1/2011,2011,2011H1,2011Q1,201103,145,0,2,170
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Non Scheduled,6/1/2010,2010,2010H1,2010Q2,201006,0,0,1,184
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,11/1/2011,2011,2011H2,2011Q4,201111,"16,242","37,765",146,"23,910"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,9/1/2011,2011,2011H2,2011Q3,201109,"19,686","32,046",150,"24,120"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,1/1/2012,2012,2012H1,2012Q1,201201,"15,658","20,311",134,"21,279"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,8/1/2011,2011,2011H2,2011Q3,201108,"20,126","26,868",148,"23,874"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,6/1/2007,2007,2007H1,2007Q2,200706,"16,870","134,554",189,"22,347"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,8/1/2007,2007,2007H2,2007Q3,200708,"18,662","126,691",185,"21,613"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,1/1/2008,2008,2008H1,2008Q1,200801,"10,632","117,465",157,"18,382"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,10/1/2008,2008,2008H2,2008Q4,200810,"16,078","106,761",159,"20,107"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,11/1/2010,2010,2010H2,2010Q4,201011,"15,440",0,149,"20,127"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Outgoing,Scheduled,12/1/2010,2010,2010H2,2010Q4,201012,"12,538",0,139,"18,524"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,9/1/2011,2011,2011H2,2011Q3,201109,"19,043","38,154",150,"24,120"
Amsterdam,Commercial,Amsterdam,,The Netherlands,Incoming,Scheduled,1/1/2011,2011,2011H1,2011Q1,201101,"10,953","29,507",150,"20,156"
